reviewid,genre,count_of_genre
15933,electronic,1
15918,rock,1
15944,rock,1
15937,electronic,1
15945,electronic,1
15935,rock,2
15935,electronic,2
15881,rock,2
15881,electronic,2
15910,rock,1
15936,rock,2
15936,metal,2
15925,rock,1
15909,electronic,1
15911,metal,1
15930,electronic,1
15934,rock,2
15934,electronic,2
15919,rock,1
15931,rock,1
15915,pop/r&b,2
15915,electronic,2
15922,rock,3
15922,experimental,3
15922,electronic,3
15926,electronic,1
15927,electronic,1
15929,metal,1
15886,folk/country,1
15914,rock,1
15917,rock,1
15923,,0
15920,pop/r&b,1
15907,rock,1
15908,,0
15916,metal,1
15912,rock,2
15912,pop/r&b,2
15913,rock,2
15913,electronic,2
15905,rock,1
15906,experimental,1
15903,rock,1
15901,electronic,1
15896,electronic,1
15904,pop/r&b,1
15877,electronic,1
15902,electronic,1
15888,,0
15898,electronic,1
15900,electronic,1
15887,jazz,1
15899,rock,1
15893,rock,1
15895,rock,1
15897,electronic,1
15885,rock,2
15885,electronic,2
15892,electronic,1
15890,electronic,1
15891,rock,1
15874,electronic,1
15889,rock,2
15889,experimental,2
15812,rock,1
15858,rock,2
15858,electronic,2
15883,electronic,1
15878,rock,1
15876,experimental,1
15867,electronic,1
15859,rock,1
15882,rock,2
15882,electronic,2
15880,metal,1
15845,rap,1
15879,rap,1
15872,rock,1
15875,rock,2
15875,experimental,2
15873,rock,1
15864,rap,1
15871,electronic,1
15861,,0
15868,rock,2
15868,metal,2
15851,rock,1
15865,rock,2
15865,metal,2
15847,pop/r&b,1
15869,rock,1
15860,electronic,1
15854,rock,1
15866,metal,1
15862,rock,1
15863,rock,1
15853,rock,1
15856,rock,1
15857,pop/r&b,1
15855,rock,2
15855,electronic,2
15846,rock,1
15839,rock,1
15835,rock,2
15835,metal,2
15848,rock,2
15848,experimental,2
15801,,0
15841,rock,2
15841,electronic,2
15832,electronic,1
15850,rock,1
15840,pop/r&b,1
15852,rock,3
15852,rap,3
15852,experimental,3
15838,global,3
15838,pop/r&b,3
15838,folk/country,3
15849,electronic,1
15830,electronic,1
15844,rock,1
15843,rock,2
15843,experimental,2
15829,rap,2
15829,electronic,2
15828,rock,1
15814,rock,2
15814,experimental,2
15837,rock,2
15837,electronic,2
15836,electronic,1
15825,rock,1
15831,,0
15827,rock,1
15834,rock,1
15818,rock,2
15818,experimental,2
15826,pop/r&b,1
15833,rock,1
15822,rap,1
15807,pop/r&b,1
15821,electronic,1
15823,rock,1
15799,rock,1
15817,electronic,1
15805,rock,1
15819,rap,1
15824,electronic,1
15804,rock,1
15798,rock,2
15798,experimental,2
15820,rap,1
15803,rock,2
15803,electronic,2
15809,experimental,1
15816,electronic,1
15813,rock,1
15810,rock,1
15815,,0
15793,rock,2
15793,experimental,2
15808,rock,1
15811,rock,1
15785,electronic,1
15806,rock,2
15806,experimental,2
15802,rock,2
15802,experimental,2
15787,rock,1
15797,electronic,1
15800,rock,3
15800,experimental,3
15800,electronic,3
15796,,0
15789,rock,1
15749,rock,1
15792,rap,2
15792,pop/r&b,2
15724,rock,2
15724,metal,2
15795,rock,2
15795,experimental,2
15784,rap,1
15794,rock,2
15794,electronic,2
15790,electronic,1
15757,rock,1
15788,rock,2
15788,electronic,2
15751,pop/r&b,1
15791,,0
15783,rock,2
15783,electronic,2
15779,electronic,1
15782,rock,1
15781,rock,1
15776,rock,2
15776,experimental,2
15758,electronic,1
15774,pop/r&b,2
15774,electronic,2
15778,rock,1
15765,rock,1
15775,rock,1
15773,rock,1
15761,rock,1
15764,folk/country,1
15777,,0
15772,electronic,1
15723,rock,2
15723,experimental,2
15763,rap,2
15763,pop/r&b,2
15721,rock,2
15721,electronic,2
15769,jazz,1
15771,experimental,1
15770,rap,1
15756,,0
15762,rock,1
15768,,0
15740,rock,2
15740,metal,2
15766,rock,2
15766,electronic,2
15759,rap,1
15767,global,1
15748,rock,1
15750,rock,1
15753,rap,1
15745,rock,1
15722,pop/r&b,1
15752,rock,1
15760,rock,1
15754,pop/r&b,1
15747,rock,1
15714,rock,1
15744,rock,2
15744,folk/country,2
15755,pop/r&b,2
15755,experimental,2
15746,rock,1
15735,rock,1
15742,rock,1
15741,,0
15726,pop/r&b,1
15733,rock,1
15739,rap,1
15738,rock,1
15743,rock,1
15730,pop/r&b,1
15736,rock,1
15731,rock,2
15731,pop/r&b,2
15732,electronic,1
15737,electronic,1
15734,rock,3
15734,pop/r&b,3
15734,electronic,3
15710,,0
15697,rock,2
15697,metal,2
15727,rock,1
15728,rock,2
15728,experimental,2
15729,folk/country,1
15725,rap,1
15717,pop/r&b,1
15698,electronic,1
15718,rock,1
15720,electronic,1
15707,rock,1
15706,pop/r&b,1
15704,global,2
15704,electronic,2
15659,,0
15719,folk/country,2
15719,electronic,2
15708,rock,1
15700,rock,1
15711,rap,1
15709,rock,2
15709,experimental,2
15716,rock,1
15715,rock,1
15667,rock,2
15667,electronic,2
15713,rock,1
15712,electronic,1
15702,rock,2
15702,electronic,2
15670,rock,2
15670,folk/country,2
15703,rock,1
15658,pop/r&b,1
15692,electronic,1
15694,rock,2
15694,electronic,2
15691,rock,1
15693,rock,1
15705,rock,3
15705,experimental,3
15705,electronic,3
15701,electronic,1
15683,rock,2
15683,rap,2
15696,electronic,1
15680,rock,1
15681,pop/r&b,2
15681,electronic,2
15558,rock,2
15558,experimental,2
15646,global,2
15646,pop/r&b,2
15674,rock,1
15687,,0
15699,,0
15690,folk/country,1
15695,rock,1
15688,rock,1
15685,electronic,1
15632,rock,1
15689,rock,1
15666,rap,1
15686,rap,1
15684,electronic,1
15662,rock,1
15682,rock,1
15669,rock,1
15679,pop/r&b,1
15673,rock,1
15678,pop/r&b,1
15677,,0
15675,electronic,1
15663,rap,1
15665,pop/r&b,1
15668,rock,1
15671,,0
15601,rock,2
15601,electronic,2
15676,pop/r&b,2
15676,electronic,2
15672,electronic,1
15526,rap,2
15526,pop/r&b,2
15657,rock,2
15657,experimental,2
15664,electronic,1
15645,rock,3
15645,experimental,3
15645,electronic,3
15660,rap,2
15660,electronic,2
15602,pop/r&b,1
15621,electronic,1
15661,pop/r&b,1
15653,rap,1
15651,experimental,1
15624,,0
15613,rock,2
15613,folk/country,2
15639,rap,1
15656,metal,1
15649,rap,1
15654,,0
15655,rap,1
15652,rock,1
15628,rap,1
15650,experimental,1
15648,electronic,1
15640,rock,2
15640,electronic,2
15636,,0
15629,rock,1
15635,electronic,1
15643,electronic,1
15647,rap,1
15631,rock,1
15641,rap,1
15642,,0
15637,rock,1
15634,electronic,1
15644,pop/r&b,1
15625,rock,1
15606,rock,1
15626,experimental,1
15638,rock,1
15630,,0
15617,electronic,1
15623,rock,1
15611,rock,2
15611,electronic,2
15622,rock,2
15622,experimental,2
15618,rock,1
15614,rock,2
15614,electronic,2
15593,rock,2
15593,experimental,2
15627,rock,2
15627,experimental,2
15565,rock,1
15588,,0
15596,rock,2
15596,experimental,2
15615,global,2
15615,pop/r&b,2
15612,,0
15620,rock,1
15619,,0
15582,rock,2
15582,electronic,2
15607,rock,2
15607,electronic,2
15610,rock,3
15610,metal,3
15610,electronic,3
15616,experimental,1
15609,rap,1
15566,electronic,1
15575,pop/r&b,1
15605,rap,1
15608,rock,1
15603,rock,1
15598,jazz,2
15598,experimental,2
15604,rock,2
15604,electronic,2
15581,electronic,1
15597,rock,1
15600,electronic,1
15599,rap,1
15592,rock,1
15595,rap,1
15587,,0
15594,experimental,1
15591,rap,1
15583,rap,2
15583,experimental,2
15577,electronic,1
15586,electronic,1
15590,rock,1
15576,rock,1
15579,rock,2
15579,electronic,2
15561,electronic,1
15589,rock,1
15495,,0
15585,pop/r&b,1
15569,rock,2
15569,electronic,2
15580,rap,1
15578,experimental,1
15584,pop/r&b,1
15570,rap,1
15572,electronic,1
15549,electronic,1
15568,rock,2
15568,electronic,2
15553,folk/country,1
15571,rock,1
15545,rock,1
15574,rock,1
15573,,0
15562,rock,2
15562,electronic,2
15567,rock,2
15567,experimental,2
15563,rap,2
15563,experimental,2
15541,rock,1
15559,rock,1
15564,,0
15539,rock,1
15560,,0
15555,pop/r&b,1
15552,pop/r&b,2
15552,electronic,2
15554,rock,1
15557,rock,1
15556,,0
15547,electronic,1
15532,rock,2
15532,jazz,2
15550,electronic,1
15551,rock,1
15497,rap,1
15521,,0
15529,folk/country,1
15548,pop/r&b,1
15544,folk/country,1
15535,rock,1
15534,rock,2
15534,electronic,2
15533,rock,3
15533,folk/country,3
15533,experimental,3
15528,rock,2
15528,experimental,2
15393,rock,1
15538,rock,3
15538,experimental,3
15538,electronic,3
15543,rock,1
15515,electronic,1
15542,rock,1
15536,rock,1
15540,rock,1
15501,pop/r&b,2
15501,electronic,2
15537,rock,1
15523,rock,1
15522,rock,2
15522,experimental,2
15518,electronic,1
15531,rock,2
15531,electronic,2
15530,rap,1
15520,rock,1
15507,rock,2
15507,electronic,2
15525,electronic,1
15527,rock,1
15491,rock,1
15509,rock,2
15509,experimental,2
15494,rock,1
15524,rock,1
15516,rock,1
15517,pop/r&b,1
15508,rock,1
15450,rock,1
15473,rock,1
15505,rock,1
15519,jazz,2
15519,electronic,2
15489,electronic,1
15513,metal,1
15511,rock,2
15511,electronic,2
15510,rock,2
15510,electronic,2
15512,electronic,1
15514,,0
15469,rock,1
15493,rock,1
15478,rock,2
15478,electronic,2
15441,rock,1
15503,pop/r&b,1
15432,rock,1
15490,rock,1
15506,folk/country,1
15504,folk/country,1
15496,rock,1
15502,rock,2
15502,electronic,2
15340,rock,1
15498,rock,2
15498,electronic,2
15500,,0
15487,folk/country,1
15499,rock,1
15492,rock,2
15492,electronic,2
15405,rock,1
15479,rock,1
15449,rap,1
15482,rock,1
15486,rock,1
15488,electronic,1
15461,,0
15477,pop/r&b,1
15471,rock,1
15406,rock,1
15442,folk/country,1
15454,rock,2
15454,jazz,2
15483,,0
15484,rock,1
15464,electronic,1
15444,experimental,1
15485,folk/country,1
15453,rock,1
15475,rock,1
15472,,0
15481,experimental,1
15480,rock,1
15426,rock,1
15476,rock,1
15463,rock,2
15463,electronic,2
15465,rock,2
15465,experimental,2
15451,electronic,1
15458,,0
15474,rock,2
15474,experimental,2
15455,rock,1
15468,rock,2
15468,electronic,2
15400,rap,1
15470,,0
15417,rock,2
15417,electronic,2
15394,electronic,1
15467,rock,2
15467,metal,2
15466,rock,1
15438,rock,1
15460,rock,2
15460,metal,2
15462,rock,1
15452,rock,1
15457,rock,1
15445,,0
15448,pop/r&b,1
15429,rap,1
15447,electronic,1
15456,pop/r&b,2
15456,electronic,2
15439,rock,3
15439,pop/r&b,3
15439,electronic,3
15443,pop/r&b,1
15440,rock,1
15446,rock,2
15446,pop/r&b,2
15422,rock,2
15422,experimental,2
15412,rock,2
15412,experimental,2
15433,rap,2
15433,experimental,2
15414,rock,1
15407,rock,1
15425,rock,3
15425,experimental,3
15425,electronic,3
15408,pop/r&b,3
15408,experimental,3
15408,electronic,3
15435,rap,1
15399,electronic,1
15437,electronic,1
15434,rock,2
15434,electronic,2
15428,rock,2
15428,experimental,2
15436,rock,1
15427,metal,1
15418,,0
15424,rock,1
15431,folk/country,1
15411,rock,2
15411,experimental,2
15404,rock,2
15404,experimental,2
15430,rock,1
15420,rock,2
15420,electronic,2
15423,,0
15413,rap,1
15419,metal,1
15421,rock,1
15396,,0
15415,electronic,1
15386,rock,1
15416,rap,1
15409,,0
15380,rock,1
15401,rock,1
15410,rock,1
15379,rock,1
15402,electronic,1
15392,,0
15371,rock,2
15371,experimental,2
15403,experimental,1
15375,rock,2
15375,metal,2
15391,,0
15389,rock,1
15373,folk/country,1
15395,rap,2
15395,electronic,2
15383,rock,2
15383,experimental,2
15385,rap,1
15387,rock,1
15388,experimental,1
15398,rock,2
15398,rap,2
15397,rock,1
15384,rock,1
15390,rock,2
15390,metal,2
15354,rock,1
15360,rock,1
15362,rock,1
15370,electronic,1
15247,electronic,1
15381,rock,2
15381,experimental,2
15363,rock,1
15368,rap,1
15305,rap,3
15305,pop/r&b,3
15305,electronic,3
15374,rock,1
15382,rock,2
15382,electronic,2
15357,rock,2
15357,experimental,2
15377,rock,2
15377,electronic,2
15356,electronic,1
15353,rock,2
15353,rap,2
15376,pop/r&b,1
15369,rap,1
15346,rock,1
15378,rock,1
15367,rock,2
15367,electronic,2
15365,pop/r&b,1
15349,rock,1
15366,rock,1
15361,pop/r&b,2
15361,electronic,2
15372,rock,1
15364,rock,1
15307,rock,1
15335,rock,1
15351,rock,1
15347,pop/r&b,2
15347,electronic,2
15358,rock,1
15327,rock,1
15359,rap,1
15339,rap,2
15339,pop/r&b,2
15355,pop/r&b,2
15355,electronic,2
15352,rock,1
15343,rock,1
15318,rap,1
15341,rock,1
15350,rock,1
15348,rock,3
15348,experimental,3
15348,electronic,3
15330,electronic,1
15329,,0
15344,rock,1
15342,metal,1
15345,rock,1
15312,rap,2
15312,pop/r&b,2
15333,electronic,1
15282,rock,1
15338,folk/country,1
15336,rock,1
15317,,0
15315,rock,1
15334,electronic,1
15301,rock,1
15337,pop/r&b,1
15321,pop/r&b,1
15332,rock,2
15332,electronic,2
15310,electronic,1
15314,rock,1
15331,jazz,2
15331,electronic,2
15328,rock,1
15326,rock,1
15323,rock,1
15324,rock,1
15316,electronic,1
15309,pop/r&b,1
15304,rock,2
15304,experimental,2
15306,global,1
15320,pop/r&b,1
15325,experimental,1
15285,rock,1
15297,rap,1
15283,rock,2
15283,experimental,2
15319,rock,1
15322,rock,2
15322,electronic,2
15311,rock,1
15253,rock,1
15300,rock,1
15313,rock,1
15296,rock,2
15296,electronic,2
15299,electronic,1
15233,rock,2
15233,experimental,2
15308,rock,2
15308,electronic,2
15287,folk/country,1
15302,rock,2
15302,pop/r&b,2
15294,rap,1
15295,rock,1
15292,rap,1
15303,rap,1
15228,rock,1
15293,experimental,2
15293,electronic,2
15291,rap,1
15289,electronic,1
15280,rock,1
15298,rock,1
15288,rock,2
15288,electronic,2
15277,rap,1
15276,rock,1
15269,rap,1
15278,rock,2
15278,experimental,2
15286,rock,2
15286,electronic,2
15268,rock,2
15268,metal,2
15290,rock,1
15275,jazz,2
15275,electronic,2
15222,folk/country,1
15284,rock,2
15284,electronic,2
15281,rock,2
15281,experimental,2
15271,rock,1
15273,rock,1
15267,folk/country,1
15270,rock,1
15279,electronic,1
15274,pop/r&b,2
15274,electronic,2
15227,rock,2
15227,electronic,2
15258,rock,1
15262,rock,2
15262,electronic,2
15272,rock,1
15256,rock,1
15242,rock,3
15242,pop/r&b,3
15242,experimental,3
15205,rock,1
15263,rock,1
15261,rap,1
15257,metal,1
15255,,0
15260,rock,2
15260,electronic,2
15264,pop/r&b,1
15254,rock,2
15254,electronic,2
15239,,0
15266,folk/country,1
15252,rock,1
15259,rock,1
15203,rock,2
15203,electronic,2
15232,,0
15249,rock,2
15249,jazz,2
15202,rock,1
15251,rock,2
15251,electronic,2
15246,pop/r&b,2
15246,electronic,2
15241,electronic,1
15245,rock,1
15244,pop/r&b,2
15244,electronic,2
15221,rock,1
15234,electronic,1
15243,electronic,1
15250,pop/r&b,2
15250,electronic,2
15248,rock,1
15193,rap,1
15238,rock,1
15240,rock,1
15216,rock,2
15216,experimental,2
15217,rock,2
15217,pop/r&b,2
15224,rock,1
15235,rock,3
15235,jazz,3
15235,electronic,3
15237,rock,2
15237,electronic,2
15236,rock,1
15220,rock,1
15230,rock,1
15229,electronic,1
15199,rock,2
15199,pop/r&b,2
15223,rock,2
15223,electronic,2
15225,pop/r&b,2
15225,electronic,2
15178,rock,1
15197,rock,1
15215,rock,1
15226,electronic,1
15231,pop/r&b,1
15211,rock,2
15211,experimental,2
15214,electronic,1
15209,electronic,1
15219,rock,2
15219,experimental,2
15213,rock,3
15213,experimental,3
15213,electronic,3
15208,rap,1
15190,rock,2
15190,experimental,2
15179,rock,1
15207,,0
15212,electronic,1
15210,rap,1
15206,,0
15198,,0
15201,rock,2
15201,electronic,2
15204,pop/r&b,1
15173,rock,1
15176,rock,1
15192,rock,1
15194,rock,1
15200,rock,2
15200,experimental,2
15163,rock,2
15163,folk/country,2
15195,rock,1
15160,rock,1
15196,rock,1
15191,electronic,1
15187,rock,2
15187,electronic,2
15175,rock,2
15175,electronic,2
15186,rock,1
15189,pop/r&b,1
15169,rock,2
15169,electronic,2
15184,rock,1
15185,experimental,1
15188,rock,1
15181,pop/r&b,2
15181,electronic,2
15182,,0
14964,rock,2
14964,metal,2
15183,rock,2
15183,experimental,2
15180,,0
15161,rock,2
15161,experimental,2
15177,electronic,1
15174,rock,1
15115,rap,1
15171,folk/country,1
15159,electronic,1
15077,folk/country,1
15168,rock,1
15172,pop/r&b,1
15041,electronic,1
15152,folk/country,1
15157,rock,1
15167,pop/r&b,1
15155,rock,2
15155,experimental,2
15166,experimental,1
15170,rock,1
15095,rock,1
15165,rock,2
15165,electronic,2
15079,rock,1
15158,electronic,1
15164,rock,1
15133,global,3
15133,pop/r&b,3
15133,folk/country,3
15156,rock,1
15153,pop/r&b,1
15127,rock,1
15134,rock,2
15134,electronic,2
15144,rock,1
15099,rap,1
15135,rock,1
15150,rock,1
15139,rock,2
15139,experimental,2
15148,pop/r&b,2
15148,electronic,2
15129,electronic,1
15035,pop/r&b,1
15114,rock,2
15114,rap,2
15146,rock,1
15154,,0
15149,rock,1
15141,rock,1
15145,rock,2
15145,electronic,2
15131,,0
15110,rock,1
15147,electronic,1
15046,folk/country,1
15138,rock,1
15143,rock,1
15092,rock,1
15140,rock,3
15140,jazz,3
15140,electronic,3
15136,rock,2
15136,electronic,2
15142,pop/r&b,1
15130,rock,1
15132,rap,2
15132,electronic,2
15119,rock,1
15113,rock,1
15126,rap,1
15137,pop/r&b,1
15117,electronic,1
15124,experimental,1
15125,rock,1
15098,rap,2
15098,electronic,2
15123,electronic,1
15128,pop/r&b,1
15122,electronic,1
15118,rock,2
15118,experimental,2
15089,,0
15096,,0
15116,rock,1
15100,rock,1
15121,rock,1
15073,rock,2
15073,experimental,2
15103,rock,1
15093,global,1
15120,rock,1
15068,rock,1
15109,rock,1
15106,rock,2
15106,experimental,2
15107,rap,1
15111,rock,1
15108,rock,1
15112,rap,1
15104,rap,2
15104,electronic,2
15105,rock,1
15101,rock,1
15086,,0
15097,rap,1
15102,folk/country,1
15090,rock,1
15054,electronic,1
15084,rock,2
15084,electronic,2
15083,rock,2
15083,rap,2
15091,rock,1
15094,rock,2
15094,electronic,2
15081,pop/r&b,1
15075,rock,2
15075,electronic,2
15085,rock,2
15085,electronic,2
15087,rock,1
15088,,0
15052,rock,2
15052,experimental,2
15082,rock,2
15082,electronic,2
15080,rock,3
15080,global,3
15080,electronic,3
15078,rock,1
15076,rock,1
15055,rock,2
15055,electronic,2
15072,rock,2
15072,metal,2
15070,rock,2
15070,experimental,2
15074,rock,2
15074,electronic,2
15071,rock,2
15071,pop/r&b,2
15069,rock,2
15069,experimental,2
15057,folk/country,1
15067,rock,1
15063,rock,2
15063,experimental,2
15059,,0
15048,rock,1
15030,rock,2
15030,electronic,2
14943,pop/r&b,1
15064,electronic,1
15058,,0
15012,electronic,1
15056,,0
15061,rock,2
15061,metal,2
15066,rock,2
15066,electronic,2
15049,rock,1
15053,electronic,1
15044,electronic,1
15028,electronic,1
15060,rock,1
15062,,0
15050,rock,2
15050,electronic,2
15040,rock,3
15040,experimental,3
15040,electronic,3
15036,pop/r&b,1
15043,,0
15047,rock,3
15047,experimental,3
15047,electronic,3
15013,rock,2
15013,electronic,2
14951,rock,1
15042,rock,1
15037,electronic,1
15045,electronic,1
15039,rock,2
15039,experimental,2
14995,rock,1
15023,,0
15001,rock,4
15001,pop/r&b,4
15001,folk/country,4
15001,experimental,4
15038,,0
15007,rap,1
15032,rock,1
15026,rock,2
15026,electronic,2
15024,electronic,1
15008,,0
15033,folk/country,1
15031,rock,1
14990,,0
15027,jazz,1
15029,rock,1
15034,rock,1
15010,rock,2
15010,metal,2
14994,,0
14968,rock,3
14968,experimental,3
14968,electronic,3
15003,,0
15017,global,1
15022,rock,1
15019,,0
15006,folk/country,1
15025,rock,2
15025,electronic,2
15020,rock,1
14940,rock,1
15009,rock,2
15009,electronic,2
15021,folk/country,1
14952,rock,2
14952,pop/r&b,2
15004,electronic,1
14999,folk/country,1
15015,,0
15018,,0
15011,rock,1
15016,rock,1
14998,electronic,1
14988,rock,1
15005,rap,1
15014,rock,2
15014,pop/r&b,2
15000,rock,1
14992,rock,2
14992,electronic,2
14929,rock,1
15002,rock,1
14989,rock,2
14989,experimental,2
14976,rap,1
14983,rock,1
14977,rock,2
14977,experimental,2
14991,,0
14953,rock,1
14950,rock,1
14975,electronic,1
14997,rock,1
14987,,0
14993,rock,1
14996,rock,1
14981,rock,2
14981,electronic,2
14973,rap,1
14985,,0
14946,rock,1
14979,rock,1
14984,rock,2
14984,rap,2
14982,,0
14960,rock,1
14986,rock,1
14974,rock,2
14974,electronic,2
14978,rock,2
14978,experimental,2
14980,rock,2
14980,electronic,2
14972,rock,1
14954,rock,2
14954,electronic,2
14970,global,2
14970,pop/r&b,2
14967,rap,1
14963,global,1
14969,rock,2
14969,electronic,2
14961,,0
14966,rock,2
14966,electronic,2
14971,rock,2
14971,electronic,2
14965,electronic,1
14941,electronic,1
14939,rock,1
14958,rock,1
14957,electronic,1
14934,rock,2
14934,experimental,2
14936,rock,1
14962,rock,1
14955,rock,3
14955,experimental,3
14955,electronic,3
14959,,0
14935,rock,1
14949,rock,2
14949,folk/country,2
14945,rap,1
14942,rap,1
14947,electronic,1
14948,electronic,1
14956,rock,1
14944,electronic,1
14938,electronic,1
14937,rock,1
14923,rap,1
14927,,0
14925,electronic,1
14919,rock,2
14919,metal,2
14933,rock,2
14933,experimental,2
14910,rock,2
14910,electronic,2
14932,rock,2
14932,electronic,2
14928,rock,1
14930,rock,1
14914,rock,1
14931,electronic,1
14846,pop/r&b,2
14846,electronic,2
14921,rock,2
14921,electronic,2
14920,rock,2
14920,metal,2
14922,electronic,1
14885,pop/r&b,1
14916,rock,1
14926,rock,1
14924,rock,1
14769,rock,1
14908,rock,2
14908,electronic,2
14913,rock,1
14912,rock,2
14912,experimental,2
14917,pop/r&b,1
14911,rap,1
14905,rock,2
14905,experimental,2
14918,electronic,1
14894,rock,1
14896,rock,2
14896,electronic,2
14915,rock,1
14907,global,2
14907,pop/r&b,2
14889,pop/r&b,2
14889,electronic,2
14901,pop/r&b,2
14901,electronic,2
14903,rock,1
14904,rock,2
14904,electronic,2
14888,,0
14863,,0
14816,rock,1
14906,rap,1
14895,rock,2
14895,experimental,2
14900,,0
14902,rock,2
14902,experimental,2
14857,rock,1
14899,electronic,1
14883,rap,1
14886,electronic,1
14858,rap,2
14858,pop/r&b,2
14893,rock,1
14890,rock,1
14897,pop/r&b,1
14898,rap,1
14873,experimental,1
14879,rock,1
14892,rap,1
14887,rock,1
14891,rock,3
14891,experimental,3
14891,electronic,3
14884,rock,1
14810,,0
14880,rap,1
14881,electronic,1
14882,rock,2
14882,metal,2
14876,rock,2
14876,experimental,2
14800,,0
14878,rock,1
14877,electronic,1
14868,electronic,1
14861,electronic,1
14867,rock,1
14870,rock,1
14875,rock,2
14875,rap,2
14822,pop/r&b,2
14822,folk/country,2
