artist,title,neg,neu,pos,compound
various artists,cbgb's and the birth of u.s. punk,0.09,0.769,0.142,0.9926
david sylvian,camphor,0.055,0.8220000000000001,0.123,0.998
shiner,the egg,0.049,0.7809999999999999,0.17,0.9984
moth,"provisions, fiction and gear",0.102,0.7509999999999999,0.147,0.9902
derek bailey,ballads,0.051,0.795,0.153,0.9984
danielson famile,a prayer for every hour,0.079,0.773,0.14800000000000002,0.9957
various artists,nashville,0.027000000000000003,0.8190000000000001,0.153,0.9978
sonic youth,murray street,0.044,0.82,0.135,0.9985
mirza,last clouds,0.048,0.8320000000000001,0.12,0.9949
the mars volta,tremulant ep,0.099,0.765,0.136,0.9819
farben,textstar,0.023,0.861,0.116,0.9963
imperial teen,on,0.099,0.742,0.159,0.9969
nagisa ni te,feel,0.033,0.818,0.149,0.9978
shannon wright,dyed in the wool,0.07200000000000001,0.8140000000000001,0.114,0.9611
guided by voices,universal truths and cycles,0.048,0.8009999999999999,0.151,0.9983
catheters,static delusions and stone-still days,0.081,0.785,0.134,0.9888
cranes,future songs,0.034,0.841,0.126,0.9947
shelleydevoto,buzzkunst,0.038,0.779,0.183,0.9991
six parts seven,things shaped in passing,0.05,0.8140000000000001,0.136,0.9883
loren connors,the departing of a dream,0.077,0.8490000000000001,0.07400000000000001,-0.8201
the secret machines,september 000,0.046,0.7979999999999999,0.156,0.9985
mayday,old blood,0.077,0.7879999999999999,0.135,0.9955
black dog and black sifichi,unsavoury products,0.087,0.81,0.103,0.8036
the lucksmiths,where were we?,0.067,0.81,0.123,0.9915
departure lounge,too late to die young,0.08800000000000001,0.812,0.1,0.6216
global home project,sola,0.023,0.851,0.126,0.9967
el-p,fantastic damage,0.136,0.769,0.095,-0.9858
various artists,de stijl,0.07400000000000001,0.823,0.102,0.9961
bob drake,the skull mailbox and other horrors,0.102,0.784,0.114,0.8294
panthers,are you down?,0.149,0.7929999999999999,0.059,-0.9955
mri,all that glitters,0.028,0.871,0.101,0.9948
old time relijun,witchcraft rebellion,0.079,0.778,0.14400000000000002,0.9897
jello biafra,the big ka-boom,0.041,0.88,0.079,0.9683
mull historical society,loss,0.069,0.8170000000000001,0.114,0.9904
david bowie,heathen,0.094,0.7120000000000001,0.195,0.9992
the other people place,lifestyles of the laptop cafe,0.058,0.8190000000000001,0.123,0.9854
selby tigers,the curse of...,0.06,0.799,0.141,0.9948
the herbaliser,something wicked this way comes,0.087,0.792,0.121,0.9627
silkworm,italian platinum,0.076,0.823,0.101,0.9787
tami hart,what passed between us,0.076,0.8109999999999999,0.113,0.9824
kid606,the action packed mentallist brings you the fucking jams,0.093,0.7959999999999999,0.112,0.9684
liars academy,no news is good news,0.188,0.721,0.091,-0.9974
ash,free all angels,0.078,0.7859999999999999,0.136,0.9961
jim black,splay,0.051,0.848,0.101,0.9883
beachwood sparks,make the cowboy robots cry ep,0.073,0.826,0.102,0.9827
central falls,latitude,0.076,0.731,0.193,0.9973
the ghost,this is a hospital,0.103,0.765,0.132,0.9711
microwaves,system 2,0.127,0.731,0.142,0.7709
the get up kids,on a wire,0.125,0.767,0.108,-0.9456
thursday,full collapse,0.12,0.784,0.096,-0.8666
bill frisell,the willies,0.056,0.765,0.17800000000000002,0.9989
hrsta,l'eclat du ciel tait insoutenable,0.127,0.8059999999999999,0.067,-0.991
enon,high society,0.085,0.81,0.105,0.9356
charles atlas,felt cover,0.07400000000000001,0.828,0.098,0.9034
pullman,viewfinder,0.038,0.862,0.1,0.9774
doves,the last broadcast,0.044,0.8009999999999999,0.155,0.9985
fly pan am,ceux qui inventent n'ont jamais vecu,0.1,0.778,0.122,0.9319
ruins,1986-1992,0.087,0.8290000000000001,0.083,-0.8909999999999999
dj shadow,the private press,0.103,0.784,0.112,0.8702
the roots of orchis,some things plural,0.028,0.8859999999999999,0.086,0.9848
le tigre,remix,0.07400000000000001,0.809,0.116,0.9829
brute,co-balt,0.11,0.787,0.103,-0.9167
pixeltan,pixeltan ep,0.092,0.8320000000000001,0.076,-0.3526
mark eitzel,music for courage & confidence,0.069,0.735,0.196,0.9992
xiu xiu,knife play,0.142,0.7509999999999999,0.107,-0.9909
ativin,interiors,0.066,0.802,0.132,0.9922
eminem,the eminem show,0.133,0.6829999999999999,0.184,0.9951
solex,low kick and hard bop,0.08,0.83,0.09,0.9215
buffalo daughter,i,0.064,0.755,0.181,0.9967
geoff farina,blobscape,0.064,0.81,0.127,0.9878
the velvet teen,out of the fierce parade,0.102,0.772,0.126,0.9673
sean na na,my majesty,0.11,0.773,0.117,0.8227
daedelus,invention,0.066,0.831,0.103,0.989
jeff tweedy,chelsea walls,0.056,0.813,0.131,0.9977
gary wilson,you think you really know me,0.045,0.856,0.098,0.9956
"medeski, martin and wood",uninvisible,0.08,0.8370000000000001,0.083,0.7134
the breeders,title tk,0.09,0.828,0.081,-0.9298
ink,reagent specs,0.08800000000000001,0.762,0.149,0.9823
ed harcourt,here be monsters,0.067,0.7929999999999999,0.14,0.9965
matthew herbert,secondhand sounds,0.062,0.8490000000000001,0.08900000000000001,0.9716
lesser birds of paradise,it isn't the fall ep,0.114,0.715,0.171,0.9936
maximilian hecker,infinite love songs,0.084,0.778,0.138,0.9867
blackalicious,blazing arrow,0.026,0.795,0.179,0.999
thrice,the illusion of safety,0.06,0.823,0.117,0.9911
jim and jennie and the pinetops,one more in the cabin,0.117,0.75,0.132,0.964
azure ray,burn and shiver,0.057,0.797,0.145,0.9959
various artists,all tomorrow's parties v2.0,0.077,0.8009999999999999,0.122,0.996
phantom planet,the guest,0.054000000000000006,0.7979999999999999,0.14800000000000002,0.9941
el guapo,super/system,0.033,0.861,0.106,0.994
the new amsterdams,para toda vida,0.059,0.841,0.1,0.9212
weezer,maladroit,0.075,0.7979999999999999,0.126,0.997
paul westerberg,stereo,0.067,0.81,0.123,0.9963
gomez,in our gun,0.109,0.787,0.104,-0.7417
engine down,demure,0.11,0.7,0.19,0.996
the fire show,above the volcano of flowers,0.079,0.8220000000000001,0.098,0.9649
bright eyes,there is no beginning to the story ep,0.118,0.737,0.145,0.9722
crooked fingers,reservoir songs ep,0.07200000000000001,0.845,0.083,0.9261
ill ease,live at the holiday sin,0.075,0.738,0.18600000000000005,0.9932
bonobo,animal magic,0.033,0.8220000000000001,0.145,0.9964
eels,souljacker,0.085,0.7979999999999999,0.117,0.966
rinocerose,music kills me,0.095,0.795,0.109,0.8227
cornershop,handcream for a generation,0.052000000000000005,0.862,0.086,0.9837
ttc,ceci n'est pas un disque,0.073,0.759,0.16899999999999998,0.9969
sybarite,placement issues,0.032,0.8059999999999999,0.162,0.9977
l'altra,in the afternoon,0.034,0.8220000000000001,0.145,0.996
mm,finally we are no one,0.042,0.765,0.193,0.999
elf power,creatures,0.084,0.804,0.112,0.9519
amps for christ,the oak in the ashes,0.083,0.78,0.13699999999999998,0.985
sarah shannon,sarah shannon,0.049,0.7809999999999999,0.16899999999999998,0.9987
retsin,moon money moon ep,0.079,0.764,0.157,0.9848
moby,18,0.095,0.759,0.146,0.995
belle and sebastian,storytelling,0.086,0.812,0.102,0.9767
masters of the hemisphere,protest a dark anniversary,0.071,0.8,0.129,0.9923
aarktica,or you could just go through your whole life and be happy anyway,0.035,0.856,0.109,0.9939
jel,10 seconds,0.034,0.8590000000000001,0.108,0.9872
antibalas afrobeat orchestra,talkatif,0.058,0.833,0.108,0.9826
+/-,self-titled long-playing debut album,0.046,0.8240000000000001,0.13,0.9932
robyn hitchcock,robyn sings,0.093,0.8009999999999999,0.106,0.9425
"sinister luck ensemble, catcall",anniversary,0.049,0.785,0.166,0.9983
aloha,sugar,0.078,0.7959999999999999,0.126,0.9893
knotworking,notes left out,0.076,0.8320000000000001,0.092,0.6883
filament,29092000,0.11,0.84,0.05,-0.9938
edan,sprain your tapedeck,0.076,0.772,0.152,0.9919
herrmann and kleine,our noise,0.041,0.858,0.101,0.9789
tight bro's from way back when,lend you a hand,0.069,0.816,0.115,0.9877
tom waits,'alice' and 'blood money',0.08,0.8420000000000001,0.078,-0.7412
various artists,acuarela songs,0.056,0.782,0.162,0.9981
"anticon, jel",we ain't fessin' (double quotes) ep,0.064,0.868,0.067,0.498
ugly casanova,sharpen your teeth,0.113,0.804,0.083,-0.9889
blanket music,move,0.033,0.778,0.188,0.9986
tribes of neurot,adaptation and survival: the insect project,0.084,0.821,0.095,0.6882
the boggs,we are the boggs we are,0.052000000000000005,0.84,0.108,0.9846
elvis costello & the attractions,this year's model,0.08800000000000001,0.7390000000000001,0.173,0.9985
nina nastasia,the blackened air,0.053,0.795,0.152,0.9969
kaia,oregon,0.062,0.8109999999999999,0.127,0.9938
tim hecker,"haunt me, haunt me, do it again",0.08900000000000001,0.8140000000000001,0.097,0.8835
roky erickson & the aliens,the evil one (plus one),0.106,0.769,0.125,0.9642
appendix out,a warm and yeasty corner ep,0.049,0.813,0.13699999999999998,0.9953
luke slater,alright on top,0.068,0.787,0.14400000000000002,0.9959
tram,a kind of closure,0.071,0.8240000000000001,0.105,0.9798
steffen basho-junghans,waters in azure,0.055,0.8170000000000001,0.127,0.9967
pan american,the river made no sound,0.096,0.816,0.08800000000000001,-0.8546
rye coalition,on top,0.093,0.8140000000000001,0.092,-0.5323
abcs,abcs,0.056,0.866,0.079,0.8658
nobukazu takemura,mimic robot ep,0.048,0.848,0.104,0.9875
brother jt,maybe we should take some more?,0.068,0.782,0.151,0.9965
john vanderslice,life and death of an american fourtracker,0.069,0.826,0.105,0.9815
rob mazurek,amorphic winged,0.068,0.816,0.116,0.9892
elvis costello,when i was cruel,0.069,0.789,0.142,0.9948
capitol city dusters,rock creek,0.065,0.7909999999999999,0.14400000000000002,0.9962
elvis costello,my aim is true,0.125,0.6579999999999999,0.217,0.999
mm,green grass of tunnel,0.051,0.799,0.15,0.9923
thee more shallows,a history of sport fishing,0.096,0.79,0.114,0.8573
papa m,three songs ep,0.105,0.794,0.101,-0.7176
richard youngs,may,0.024,0.861,0.115,0.9967
bats and mice,believe it mammals,0.103,0.753,0.14400000000000002,0.985
anti-pop consortium,arrhythmia,0.054000000000000006,0.8540000000000001,0.093,0.9534
dat politics,plugs plus,0.034,0.889,0.077,0.9747
764-hero,nobody knows this is everywhere,0.073,0.807,0.12,0.9849
o-type,lugubrious,0.092,0.775,0.134,0.9886
royal city,alone at the microphone,0.092,0.785,0.124,0.9872
trans am,ta,0.078,0.8170000000000001,0.105,0.9498
sage francis,personal journals,0.129,0.746,0.125,0.7849
bratmobile,girls get busy,0.108,0.7709999999999999,0.121,0.9487
pajama party in a haunted hive,building a building,0.102,0.773,0.125,0.8349
posthuman,posthuman ep,0.051,0.861,0.08800000000000001,0.9409
cex,"oops, i did it again",0.068,0.7490000000000001,0.183,0.9964
fila brazillia,jump leeds,0.062,0.807,0.131,0.9956
the mountain goats,all hail west texas,0.045,0.888,0.067,0.9211
saloon,(this is) what we call progress,0.093,0.748,0.16,0.9932
various artists,"the amos house collection, vol. 2",0.071,0.79,0.14,0.9944
playgroup,playgroup,0.081,0.8029999999999999,0.116,0.9874
limp,orion,0.054000000000000006,0.816,0.131,0.9871
french kicks,one time bells,0.058,0.759,0.182,0.9985
new end original,thriller,0.047,0.8029999999999999,0.15,0.9949
herschell gordon lewis,the eye popping sounds of...,0.173,0.7090000000000001,0.118,-0.9968
tom z,postmodern platos ep,0.048,0.857,0.094,0.9837
various artists,nanoloop 1.0,0.085,0.755,0.159,0.9959
the hives,veni vidi vicious,0.043,0.8540000000000001,0.102,0.9919
bambi molesters,sonic bullets: 13 from the hip,0.075,0.782,0.142,0.9968
original instrument,original instrument,0.066,0.764,0.17,0.9978
meat puppets,live,0.071,0.795,0.134,0.9865
iggy and the stooges,wild love: the detroit rehearsals and more,0.105,0.738,0.157,0.9909
taa-pet,taapetsounds,0.079,0.862,0.059,-0.8824
the mountain goats,protein source of the future... now!,0.104,0.7609999999999999,0.134,0.9428
capitol k,island row,0.07,0.8029999999999999,0.126,0.9953
radio 4,gotham!,0.061,0.769,0.16899999999999998,0.9961
luna,romantica,0.035,0.85,0.115,0.9958
my morning jacket,chocolate and ice ep,0.081,0.78,0.138,0.9652
wilco,yankee hotel foxtrot,0.093,0.7340000000000001,0.173,0.999
the no-no's,let your shadow out,0.08800000000000001,0.792,0.12,0.9869
vhs or beta,le funk,0.026,0.8340000000000001,0.139,0.9936
kind of like spitting,kind of like spitting,0.077,0.815,0.107,0.9584
convocation of,pyramid technology,0.102,0.7979999999999999,0.1,-0.1406
markus guentner,in moll,0.017,0.838,0.14400000000000002,0.9963
pedro the lion,control,0.092,0.7659999999999999,0.142,0.9913
j-live,all of the above,0.058,0.7609999999999999,0.182,0.9984
zealous fuel,the unknown label,0.095,0.807,0.099,0.2586
skiptrace,skiptrace ep,0.07400000000000001,0.855,0.07200000000000001,0.611
earl zinger,put your phazers on stun throw your health food skyward,0.131,0.7929999999999999,0.076,-0.9835
the jon spencer blues explosion,plastic fang,0.09,0.821,0.08900000000000001,-0.4521
rip-off artist,pump,0.063,0.897,0.04,-0.8699
marianne faithfull,kissin time,0.078,0.7709999999999999,0.152,0.996
the mooney suzuki,electric sweat,0.037000000000000005,0.799,0.16399999999999998,0.9961
uncle tupelo,89/93: an anthology,0.04,0.852,0.108,0.9942
zero 7,simple things,0.067,0.843,0.091,0.8513
various artists,meteosound,0.066,0.7979999999999999,0.136,0.9966
don lennon,downtown,0.085,0.777,0.138,0.9877
the promise ring,wood/water,0.077,0.807,0.116,0.992
the pogues,streams of whiskey,0.109,0.738,0.153,0.9857
loess,loess,0.037000000000000005,0.866,0.097,0.9908
albert marcoeur,albert marcoeur,0.044,0.861,0.094,0.9846
califone,sometimes good weather follows bad people,0.064,0.7829999999999999,0.153,0.9948
thuja,ghost plants,0.07200000000000001,0.813,0.114,0.9884
various artists,disco nouveau,0.064,0.836,0.1,0.9762
otomo yoshihide,anode,0.066,0.82,0.113,0.9877
markant,vice versa,0.046,0.821,0.133,0.9926
cerberus shoal,mr. boy dog,0.092,0.7979999999999999,0.109,0.9616
felix da housecat,kittenz and thee glitz,0.08800000000000001,0.81,0.102,0.9636
monorail,essex,0.033,0.813,0.154,0.9986
arthurs,walking in the sunlight,0.051,0.821,0.127,0.9856
ocelot,the quiet storm,0.108,0.7490000000000001,0.14400000000000002,0.984
mirah,advisory committee,0.098,0.742,0.16,0.9933
clem snide,moment in the sun ep,0.07200000000000001,0.7490000000000001,0.179,0.9986
the walkmen,everyone who pretended to like me is gone,0.047,0.777,0.17600000000000002,0.9983
nurse with wound & current 93,bright yellow moon,0.117,0.7829999999999999,0.1,-0.9704
elton dean & mark hewins,bar torque,0.052000000000000005,0.855,0.093,0.9898
do make say think,& yet & yet,0.026,0.8959999999999999,0.078,0.9752
nicolai dunger,soul rush,0.045,0.841,0.114,0.9875
neil michael hagerty,plays that good old rock and roll,0.058,0.784,0.157,0.9965
geoff soule,a wild man brandishing an uprooted tree,0.085,0.792,0.123,0.9834
fat jon the ample soul physician,wave motion,0.069,0.828,0.103,0.9873
desaparecidos,read music - speak spanish,0.092,0.763,0.145,0.9931
sam shalabi,on hashish,0.115,0.762,0.123,0.3079
xtc,coat of many cupboards,0.049,0.784,0.16699999999999998,0.9996
christian kleine,valis,0.057,0.8320000000000001,0.112,0.9884
"my morning jacket, songs: ohia",split ep,0.057,0.8029999999999999,0.14,0.9975
brendan benson,lapalco,0.067,0.807,0.126,0.9935
aspera,birds fly ep,0.083,0.8390000000000001,0.077,-0.6459
son ambulance,euphemystic,0.076,0.7829999999999999,0.141,0.9924
the get up kids,eudora,0.14,0.752,0.108,-0.9628
okkervil river,don't fall in love with everyone you see,0.141,0.706,0.153,0.8551
califone,deceleration one,0.063,0.8029999999999999,0.134,0.9986
alanis morissette,under rug swept,0.08,0.804,0.116,0.9851
jars of clay,the eleventh hour,0.08,0.7340000000000001,0.18600000000000005,0.9969
kylie minogue,fever,0.047,0.8540000000000001,0.099,0.9938
"rancid, nofx","byo split series, vol. iii",0.106,0.778,0.116,0.8342
edison woods,edison woods,0.05,0.8370000000000001,0.113,0.9817
codec scovill,clinical imperfections,0.114,0.764,0.122,0.9542
brothomstates,claro,0.033,0.882,0.085,0.9702
greg davis,arbor,0.098,0.795,0.107,0.3859
"jad fair, teenage fanclub",words of wisdom and hope,0.053,0.7809999999999999,0.166,0.9991
julie doiron,heart and crime,0.097,0.759,0.14400000000000002,0.9919
two lone swordsmen,further reminders,0.042,0.833,0.125,0.9917
tanya donelly,beautysleep,0.057,0.736,0.207,0.9989
rosie thomas,when we were small,0.047,0.75,0.203,0.9986
yagya,rhythm of snow,0.036000000000000004,0.847,0.117,0.9921
echo and the bunnymen,live in liverpool,0.047,0.7709999999999999,0.182,0.9995
wu-tang clan,iron flag,0.11,0.7929999999999999,0.097,-0.9264
yuji oniki,tvi,0.036000000000000004,0.867,0.097,0.9864
ornette coleman,this is our music,0.023,0.847,0.13,0.9983
the long winters,the worst you can do is harm,0.096,0.792,0.112,0.8826
n.e.r.d.,in search of...,0.07,0.816,0.114,0.9872
brando,single crown postcard,0.057,0.823,0.12,0.9864
larsen,rever,0.073,0.863,0.064,-0.9201
marmoset,mishawaka ep,0.073,0.7979999999999999,0.129,0.9868
circulatory system,inside views,0.032,0.8109999999999999,0.157,0.9983
henry cow,western culture,0.06,0.797,0.14300000000000002,0.999
various artists,now thing,0.07400000000000001,0.825,0.101,0.9274
atari star,"and other smaller, brighter worlds",0.068,0.78,0.152,0.9972
soul-junk,1942 ep,0.067,0.8390000000000001,0.094,0.9055
the capitol years,meet yr acres,0.071,0.769,0.16,0.9987
airport 5,life starts here,0.096,0.743,0.161,0.9958
damien jurado,i break chairs,0.07400000000000001,0.8009999999999999,0.126,0.9861
fred frith,freedom in fragments,0.07200000000000001,0.7609999999999999,0.16699999999999998,0.9984
josh rouse,under cold blue stars,0.078,0.7509999999999999,0.171,0.9987
"early day miners, unwed sailor",stateless,0.057,0.8290000000000001,0.114,0.9851
soilwork,natural born chaos,0.124,0.75,0.126,-0.2529
reuben's accomplice,i blame the scenery,0.116,0.7390000000000001,0.145,0.9562
ellery eskelin,12 (+1) imaginary views,0.084,0.775,0.141,0.9979
polygon window,surfing on sine waves,0.048,0.8140000000000001,0.139,0.9973
neil halstead,sleeping on roads,0.065,0.8240000000000001,0.111,0.9677
chicago underground duo,axis and alignment,0.055,0.775,0.17,0.9988
dan the automator,wanna buy a monkey?,0.046,0.85,0.104,0.9947
j-zone,pimps don't pay taxes,0.106,0.7040000000000001,0.19,0.9966
eugene mcdaniels,headless heroes of the apocalypse,0.138,0.7070000000000001,0.155,0.9698
joe pernice,big tobacco,0.058,0.838,0.105,0.9839
giant sand,cover magazine,0.048,0.836,0.116,0.9928
saso,big group hug,0.13699999999999998,0.813,0.051,-0.9918
matthew herbert,around the house,0.037000000000000005,0.8240000000000001,0.138,0.9978
